week_date,week_number,month_number,month_name,calendar_year,segment,age_band,demographic,platform,region,avg_transaction,transactions,sales
2018-06-25,25,6,June,2018,C1,"Young Adults",Couples,Retail,USA,45.50,47126,2144210
2018-06-25,25,6,June,2018,F3,Retirees,Families,Retail,OCEANIA,35.58,100229,3565999
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Shopify,CANADA,190.93,399,76181
2018-06-25,25,6,June,2018,C4,Retirees,Couples,Retail,CANADA,52.72,21050,1109831
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Retail,USA,44.11,19964,880686
2018-06-25,25,6,June,2018,C4,Retirees,Couples,Retail,CANADA,34.25,11308,387252
2018-06-25,25,6,June,2018,C4,Retirees,Couples,Shopify,USA,186.43,103,19202
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Retail,EUROPE,44.22,3359,148551
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Shopify,AFRICA,182.70,2339,427332
2018-06-25,25,6,June,2018,C4,Retirees,Couples,Shopify,"SOUTH AMERICA",168.00,9,1512
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Retail,ASIA,35.33,56837,2008147
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Shopify,USA,231.57,106,24546
2018-06-25,25,6,June,2018,C4,Retirees,Couples,Retail,USA,57.10,29962,1710862
2018-06-25,25,6,June,2018,C2,"Middle Aged",Couples,Shopify,CANADA,159.85,55,8792
2018-06-25,25,6,June,2018,C4,Retirees,Couples,Shopify,USA,180.58,24,4334
2018-06-25,25,6,June,2018,C4,Retirees,Couples,Retail,EUROPE,57.70,4685,270323
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Retail,"SOUTH AMERICA",49.19,940,46239
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Retail,"SOUTH AMERICA",40.35,803,32404
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Shopify,AFRICA,202.84,1504,305064
2018-06-25,25,6,June,2018,F1,"Young Adults",Families,Retail,CANADA,37.78,7237,273410
2018-06-25,25,6,June,2018,F1,"Young Adults",Families,Shopify,"SOUTH AMERICA",234.81,26,6105
2018-06-25,25,6,June,2018,C1,"Young Adults",Couples,Retail,OCEANIA,38.46,201971,7767057
2018-06-25,25,6,June,2018,C4,Retirees,Couples,Retail,OCEANIA,33.22,56254,1868502
2018-06-25,25,6,June,2018,C4,Retirees,Couples,Shopify,EUROPE,175.50,2,351
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Shopify,"SOUTH AMERICA",151.09,11,1662
2018-06-25,25,6,June,2018,F1,"Young Adults",Families,Retail,ASIA,49.48,76903,3805316
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Shopify,OCEANIA,178.97,324,57987
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Retail,OCEANIA,44.21,34405,1521003
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Shopify,EUROPE,439.13,15,6587
2018-06-25,25,6,June,2018,F3,Retirees,Families,Retail,EUROPE,43.03,1910,82190
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Retail,AFRICA,47.44,25459,1207888
2018-06-25,25,6,June,2018,C2,"Middle Aged",Couples,Retail,USA,35.88,22709,814784
2018-06-25,25,6,June,2018,C1,"Young Adults",Couples,Shopify,EUROPE,197.42,66,13030
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Retail,OCEANIA,51.54,265529,13684262
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Shopify,EUROPE,266.87,107,28555
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Shopify,CANADA,160.08,65,10405
2018-06-25,25,6,June,2018,F3,Retirees,Families,Retail,CANADA,59.57,75373,4490049
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Shopify,ASIA,159.84,152,24295
2018-06-25,25,6,June,2018,F3,Retirees,Families,Shopify,EUROPE,253.27,95,24061
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Retail,CANADA,53.14,48326,2568012
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Retail,AFRICA,37.07,100885,3739885
2018-06-25,25,6,June,2018,C2,"Middle Aged",Couples,Retail,ASIA,39.41,91034,3587807
2018-06-25,25,6,June,2018,C1,"Young Adults",Couples,Shopify,"SOUTH AMERICA",277.00,10,2770
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Retail,USA,52.89,8755,463048
2018-06-25,25,6,June,2018,C1,"Young Adults",Couples,Shopify,ASIA,125.01,147,18376
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Retail,ASIA,41.97,21105,885815
2018-06-25,25,6,June,2018,F1,"Young Adults",Families,Shopify,ASIA,179.86,1117,200901
2018-06-25,25,6,June,2018,F3,Retirees,Families,Retail,ASIA,51.57,299325,15435775
2018-06-25,25,6,June,2018,C2,"Middle Aged",Couples,Retail,AFRICA,45.35,86071,3903411
2018-06-25,25,6,June,2018,F1,"Young Adults",Families,Retail,OCEANIA,35.08,38866,1363225
2018-06-25,25,6,June,2018,F1,"Young Adults",Families,Shopify,EUROPE,217.71,7,1524
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Retail,AFRICA,53.34,230311,12284532
2018-06-25,25,6,June,2018,C2,"Middle Aged",Couples,Retail,USA,51.62,32509,1678010
2018-06-25,25,6,June,2018,F1,"Young Adults",Families,Shopify,EUROPE,252.32,93,23466
2018-06-25,25,6,June,2018,C2,"Middle Aged",Couples,Retail,OCEANIA,28.46,88299,2513401
2018-06-25,25,6,June,2018,F1,"Young Adults",Families,Retail,USA,41.83,10944,457754
2018-06-25,25,6,June,2018,C2,"Middle Aged",Couples,Shopify,EUROPE,145.00,9,1305
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Retail,CANADA,50.01,6017,300916
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Shopify,OCEANIA,163.81,330,54056
2018-06-25,25,6,June,2018,F3,Retirees,Families,Retail,"SOUTH AMERICA",50.59,1040,52609
2018-06-25,25,6,June,2018,C1,"Young Adults",Couples,Shopify,AFRICA,173.26,144,24949
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Retail,ASIA,31.75,105944,3363509
2018-06-25,25,6,June,2018,C2,"Middle Aged",Couples,Retail,EUROPE,51.00,8632,440274
2018-06-25,25,6,June,2018,C1,"Young Adults",Couples,Shopify,OCEANIA,140.91,307,43259
2018-06-25,25,6,June,2018,F2,"Middle Aged",Families,Shopify,EUROPE,220.00,2,440
2018-06-25,25,6,June,2018,C2,"Middle Aged",Couples,Retail,CANADA,45.28,17249,781083
2018-06-25,25,6,June,2018,C4,Retirees,Couples,Shopify,CANADA,117.10,10,1171
2018-06-25,25,6,June,2018,F2,"Middle Aged",Families,Retail,CANADA,37.36,16945,633015
2018-06-25,25,6,June,2018,F2,"Middle Aged",Families,Shopify,"SOUTH AMERICA",201.77,31,6255
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Retail,EUROPE,50.30,2366,119007
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Retail,USA,30.54,575757,17581490
2018-06-25,25,6,June,2018,F2,"Middle Aged",Families,Shopify,CANADA,189.48,720,136428
2018-06-25,25,6,June,2018,F3,Retirees,Families,Retail,AFRICA,38.45,61582,2367537
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Retail,USA,58.89,80522,4742107
2018-06-25,25,6,June,2018,F3,Retirees,Families,Shopify,AFRICA,210.27,1385,291230
2018-06-25,25,6,June,2018,C4,Retirees,Couples,Shopify,"SOUTH AMERICA",115.33,3,346
2018-06-25,25,6,June,2018,F1,"Young Adults",Families,Retail,ASIA,34.00,28520,969548
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Retail,EUROPE,57.90,14388,833039
2018-06-25,25,6,June,2018,F3,Retirees,Families,Retail,CANADA,37.70,17868,673560
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Retail,OCEANIA,34.02,132581,4510759
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Shopify,EUROPE,134.13,8,1073
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Shopify,AFRICA,208.91,171,35723
2018-06-25,25,6,June,2018,C1,"Young Adults",Couples,Retail,AFRICA,39.62,151080,5985851
2018-06-25,25,6,June,2018,F1,"Young Adults",Families,Retail,OCEANIA,52.75,121579,6412949
2018-06-25,25,6,June,2018,C4,Retirees,Couples,Retail,AFRICA,54.22,90639,4914683
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Shopify,EUROPE,188.40,15,2826
2018-06-25,25,6,June,2018,F2,"Middle Aged",Families,Shopify,"SOUTH AMERICA",180.46,13,2346
2018-06-25,25,6,June,2018,C3,Retirees,Couples,Retail,EUROPE,45.65,4610,210460
2018-06-25,25,6,June,2018,C2,"Middle Aged",Couples,Retail,EUROPE,39.55,2743,108496
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Retail,AFRICA,28.20,1636930,46154511
2018-06-25,25,6,June,2018,F2,"Middle Aged",Families,Shopify,USA,218.51,1441,314869
2018-06-25,25,6,June,2018,F1,"Young Adults",Families,Shopify,AFRICA,189.63,1597,302838
2018-06-25,25,6,June,2018,F1,"Young Adults",Families,Retail,AFRICA,38.82,22833,886488
2018-06-25,25,6,June,2018,F3,Retirees,Families,Shopify,OCEANIA,209.79,2053,430708
2018-06-25,25,6,June,2018,F2,"Middle Aged",Families,Shopify,OCEANIA,167.92,315,52896
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Shopify,AFRICA,173.57,205,35581
2018-06-25,25,6,June,2018,F3,Retirees,Families,Shopify,USA,228.34,668,152531
2018-06-25,25,6,June,2018,C1,"Young Adults",Couples,Retail,"SOUTH AMERICA",23.28,1906,44370
2018-06-25,25,6,June,2018,F1,"Young Adults",Families,Shopify,ASIA,145.45,172,25017
2018-06-25,25,6,June,2018,F2,"Middle Aged",Families,Retail,USA,61.58,79526,4896922
2018-06-25,25,6,June,2018,F2,"Middle Aged",Families,Retail,"SOUTH AMERICA",49.03,934,45790
2018-06-25,25,6,June,2018,F2,"Middle Aged",Families,Shopify,OCEANIA,207.02,3625,750447
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Retail,ASIA,24.56,1880648,46194251
2018-06-25,25,6,June,2018,F1,"Young Adults",Families,Shopify,OCEANIA,194.35,2658,516576
2018-06-25,25,6,June,2018,Unknown,Unknown,Unknown,Retail,OCEANIA,25.85,2406297,62201935
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Retail,ASIA,42.32,20094,850432
2018-06-18,24,6,June,2018,F3,Retirees,Families,Shopify,ASIA,196.32,1007,197694
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Shopify,OCEANIA,158.15,304,48079
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Shopify,AFRICA,192.53,1346,259145
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Shopify,EUROPE,150.67,9,1356
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Retail,ASIA,27.63,70802,1955977
2018-06-18,24,6,June,2018,F3,Retirees,Families,Retail,"SOUTH AMERICA",52.54,910,47811
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Retail,USA,40.79,40765,1662663
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Retail,"SOUTH AMERICA",40.83,232,9473
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Retail,OCEANIA,37.73,75369,2843857
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Shopify,AFRICA,165.81,139,23047
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Shopify,OCEANIA,187.31,361,67618
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Shopify,USA,180.29,128,23077
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Shopify,ASIA,159.73,2323,371060
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Retail,"SOUTH AMERICA",39.82,380688,15160887
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Shopify,ASIA,156.04,210,32768
2018-06-18,24,6,June,2018,F3,Retirees,Families,Retail,USA,40.66,24522,997110
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Retail,EUROPE,64.00,12948,828629
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Shopify,OCEANIA,180.84,5315,961163
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Retail,CANADA,36.71,26142,959705
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Shopify,EUROPE,180.40,5,902
2018-06-18,24,6,June,2018,F3,Retirees,Families,Retail,USA,64.11,114349,7330858
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Retail,CANADA,37.49,7253,271923
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Shopify,"SOUTH AMERICA",215.42,31,6678
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Shopify,USA,205.15,1025,210278
2018-06-18,24,6,June,2018,F3,Retirees,Families,Retail,ASIA,33.01,78309,2584766
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Shopify,OCEANIA,188.74,453,85501
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Shopify,CANADA,177.84,58,10315
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Retail,USA,52.11,8094,421769
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Retail,"SOUTH AMERICA",35.14,444,15602
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Retail,OCEANIA,29.20,88362,2579875
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Retail,USA,41.71,10948,456644
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Retail,AFRICA,45.39,85499,3881100
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Shopify,EUROPE,172.00,5,860
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Retail,CANADA,56.37,21487,1211160
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Retail,USA,56.91,29282,1666337
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Retail,OCEANIA,38.51,204151,7861845
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Shopify,CANADA,155.47,58,9017
2018-06-18,24,6,June,2018,F3,Retirees,Families,Retail,OCEANIA,35.43,99837,3537336
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Shopify,USA,211.38,93,19658
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Retail,"SOUTH AMERICA",40.51,378,15311
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Shopify,AFRICA,179.08,2376,425500
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Shopify,AFRICA,176.45,196,34585
2018-06-18,24,6,June,2018,F3,Retirees,Families,Shopify,CANADA,191.21,414,79162
2018-06-18,24,6,June,2018,F3,Retirees,Families,Retail,AFRICA,38.34,61483,2357121
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Shopify,"SOUTH AMERICA",206.92,88,18209
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Shopify,CANADA,145.25,56,8134
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Retail,AFRICA,41.31,54836,2265293
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Retail,USA,35.72,22498,803668
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Retail,CANADA,46.06,17280,795835
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Retail,EUROPE,46.88,14177,664600
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Retail,USA,51.58,32153,1658568
2018-06-18,24,6,June,2018,F3,Retirees,Families,Shopify,ASIA,156.79,86,13484
2018-06-18,24,6,June,2018,F3,Retirees,Families,Shopify,EUROPE,163.50,2,327
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Retail,USA,41.05,25776,1058214
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Retail,AFRICA,47.43,23351,1107562
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Retail,ASIA,34.29,142026,4870238
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Shopify,AFRICA,200.02,1578,315628
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Shopify,EUROPE,197.77,69,13646
2018-06-18,24,6,June,2018,F3,Retirees,Families,Shopify,OCEANIA,203.79,2396,488271
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Shopify,ASIA,186.83,151,28212
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Retail,EUROPE,44.03,1011,44510
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Shopify,AFRICA,155.00,205,31776
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Shopify,"SOUTH AMERICA",184.14,29,5340
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Retail,CANADA,53.20,48369,2573164
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Retail,ASIA,39.53,92630,3661933
2018-06-18,24,6,June,2018,F3,Retirees,Families,Shopify,AFRICA,210.23,1438,302317
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Shopify,"SOUTH AMERICA",218.87,53,11600
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Shopify,EUROPE,114.44,9,1030
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Retail,USA,30.23,564303,17059012
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Shopify,CANADA,193.87,751,145593
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Retail,AFRICA,39.18,151761,5946149
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Retail,OCEANIA,41.93,122065,5118566
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Retail,OCEANIA,54.97,288966,15883778
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Retail,"SOUTH AMERICA",47.54,874,41548
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Shopify,EUROPE,284.00,10,2840
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Retail,AFRICA,37.45,22630,847409
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Shopify,ASIA,158.42,166,26297
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Shopify,EUROPE,229.87,98,22527
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Retail,EUROPE,44.72,4415,197425
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Retail,EUROPE,48.46,8552,414396
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Shopify,OCEANIA,201.21,4077,820352
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Retail,OCEANIA,34.27,131853,4518036
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Shopify,EUROPE,221.78,9,1996
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Retail,EUROPE,32.61,123260,4019488
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Retail,CANADA,27.00,30609,826425
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Retail,OCEANIA,35.77,87017,3112868
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Shopify,USA,185.79,104,19322
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Retail,AFRICA,25.68,86439,2219349
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Shopify,CANADA,174.84,698,122037
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Retail,OCEANIA,44.22,32422,1433817
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Shopify,USA,191.93,1324,254111
2018-06-18,24,6,June,2018,F3,Retirees,Families,Shopify,OCEANIA,162.89,149,24270
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Shopify,"SOUTH AMERICA",199.53,47,9378
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Retail,OCEANIA,51.61,265876,13722765
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Shopify,EUROPE,291.13,103,29986
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Shopify,ASIA,168.46,190,32007
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Retail,AFRICA,37.56,101417,3809105
2018-06-18,24,6,June,2018,F3,Retirees,Families,Shopify,AFRICA,172.90,97,16771
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Shopify,USA,210.14,901,189337
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Retail,AFRICA,36.78,61640,2266992
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Retail,CANADA,31.83,13075,416233
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Shopify,USA,195.47,101,19742
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Shopify,AFRICA,181.75,232,42166
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Retail,USA,61.83,82729,5115228
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Retail,"SOUTH AMERICA",49.79,916,45611
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Shopify,ASIA,131.44,39,5126
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Retail,OCEANIA,25.72,2381963,61254136
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Retail,OCEANIA,34.90,38120,1330225
2018-06-18,24,6,June,2018,F3,Retirees,Families,Retail,ASIA,51.68,305986,15812417
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Retail,ASIA,33.31,28423,946829
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Shopify,USA,198.87,1042,207222
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Retail,"SOUTH AMERICA",37.27,754,28100
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Retail,CANADA,37.30,16569,618063
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Shopify,"SOUTH AMERICA",187.67,21,3941
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Shopify,ASIA,127.31,186,23680
2018-06-18,24,6,June,2018,F3,Retirees,Families,Retail,"SOUTH AMERICA",38.07,314,11955
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Retail,CANADA,37.79,11994,453266
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Shopify,ASIA,179.29,1198,214792
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Shopify,OCEANIA,165.35,365,60353
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Retail,USA,44.51,19786,880765
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Shopify,AFRICA,208.80,197,41134
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Shopify,AFRICA,201.54,2616,527226
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Retail,AFRICA,56.04,226550,12695412
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Shopify,ASIA,182.31,1142,208196
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Retail,AFRICA,53.90,230883,12443714
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Retail,AFRICA,32.28,49963,1612884
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Shopify,ASIA,153.07,186,28471
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Retail,EUROPE,44.43,1806,80241
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Retail,ASIA,31.97,107670,3441752
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Shopify,"SOUTH AMERICA",185.25,8,1482
2018-06-18,24,6,June,2018,F3,Retirees,Families,Shopify,EUROPE,296.84,107,31762
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Shopify,USA,198.58,19,3773
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Shopify,OCEANIA,174.99,1746,305528
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Shopify,EUROPE,238.83,169,40363
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Retail,OCEANIA,24.61,139848,3441435
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Retail,EUROPE,47.35,1914,90633
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Retail,USA,37.66,15535,585020
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Shopify,OCEANIA,141.21,315,44482
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Shopify,EUROPE,217.00,3,651
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Retail,USA,28.74,33526,963560
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Retail,OCEANIA,53.02,122339,6486448
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Retail,ASIA,47.79,80307,3837630
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Retail,EUROPE,57.35,14373,824225
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Retail,CANADA,26.49,438612,11620945
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Retail,ASIA,49.29,78102,3849727
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Shopify,CANADA,167.27,78,13047
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Shopify,"SOUTH AMERICA",223.89,19,4254
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Shopify,OCEANIA,162.91,447,72819
2018-06-18,24,6,June,2018,F2,"Middle Aged",Families,Retail,ASIA,32.63,62875,2051876
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Retail,AFRICA,27.94,1607347,44907107
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Retail,AFRICA,56.18,83298,4679278
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Shopify,"SOUTH AMERICA",162.40,5,812
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Shopify,AFRICA,187.11,1617,302549
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Retail,OCEANIA,52.91,113852,6023914
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Shopify,CANADA,169.36,333,56398
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Retail,EUROPE,43.24,3147,136090
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Retail,ASIA,47.11,188633,8886725
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Retail,EUROPE,48.08,2184,104999
2018-06-18,24,6,June,2018,F1,"Young Adults",Families,Retail,"SOUTH AMERICA",50.15,517,25928
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Shopify,EUROPE,258.18,111,28658
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Retail,CANADA,53.36,20995,1120194
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Retail,"SOUTH AMERICA",40.46,186,7525
2018-06-18,24,6,June,2018,F3,Retirees,Families,Retail,EUROPE,62.61,17350,1086293
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Retail,OCEANIA,33.73,55791,1881965
2018-06-18,24,6,June,2018,C3,Retirees,Couples,Shopify,USA,179.61,119,21373
2018-06-18,24,6,June,2018,C4,Retirees,Couples,Shopify,EUROPE,193.50,2,387
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Shopify,USA,143.17,131,18755
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Shopify,"SOUTH AMERICA",172.25,12,2067
2018-06-18,24,6,June,2018,Unknown,Unknown,Unknown,Shopify,"SOUTH AMERICA",185.56,50,9278
2018-06-18,24,6,June,2018,F3,Retirees,Families,Shopify,CANADA,168.69,35,5904
2018-06-18,24,6,June,2018,C1,"Young Adults",Couples,Shopify,USA,187.71,558,104743
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Retail,EUROPE,37.30,2739,102178
2018-06-18,24,6,June,2018,C2,"Middle Aged",Couples,Shopify,USA,164.42,177,29102
